,Class 0,Class 1
rate,-10.769516037258176,-7.88753040516878
rater,-10.076368856698231,-9.833440554224094
rattraper,-10.076368856698231,-9.833440554224094
raté,-8.977756568030122,-9.140293373664148
ratés,-10.076368856698231,-9.833440554224094
ravi,-10.076368856698231,-9.833440554224094
raviyog,-10.076368856698231,-9.833440554224094
rayan,-10.076368856698231,-9.833440554224094
rayman,-10.769516037258176,-9.140293373664148
rayons,-9.670903748590067,-9.833440554224094
rayures,-10.076368856698231,-9.833440554224094
rcd,-10.769516037258176,-9.140293373664148
rct,-10.769516037258176,-9.140293373664148
rcv,-10.769516037258176,-9.140293373664148
rcvd,-10.769516037258176,-7.88753040516878
rd,-10.076368856698231,-9.833440554224094
rdy,-10.076368856698231,-9.833440554224094
re,-9.383221676138286,-7.636215976887874
real,-9.670903748590067,-8.224002641789994
real1,-10.769516037258176,-9.140293373664148
reallyned,-10.076368856698231,-9.833440554224094
realy,-8.977756568030122,-9.833440554224094
rebtel,-10.076368856698231,-9.833440554224094
rec,-10.769516037258176,-9.140293373664148
recd,-10.769516037258176,-8.447146193104203
recevez,-10.076368856698231,-9.833440554224094
recevoir,-9.670903748590067,-6.837708280670103
recevrez,-10.769516037258176,-8.734828265555985
recharge,-10.076368856698231,-9.833440554224094
recherche,-8.69007449557834,-9.140293373664148
recherches,-10.076368856698231,-9.833440554224094
recherchez,-9.670903748590067,-9.833440554224094
reckon,-10.076368856698231,-9.833440554224094
reconnais,-10.076368856698231,-9.833440554224094
reconnaît,-10.076368856698231,-9.833440554224094
reconnu,-10.076368856698231,-9.833440554224094
reconnus,-10.076368856698231,-9.833440554224094
recours,-10.076368856698231,-9.833440554224094
recpt,-10.769516037258176,-9.140293373664148
recueillant,-10.076368856698231,-9.833440554224094
recueillir,-10.769516037258176,-8.734828265555985
recyclage,-10.076368856698231,-9.833440554224094
red,-10.076368856698231,-8.447146193104203
redevable,-10.076368856698231,-9.833440554224094
redimensionne,-10.076368856698231,-9.833440554224094
redémarrer,-10.076368856698231,-9.833440554224094
ref,-10.769516037258176,-9.140293373664148
refais,-10.076368856698231,-9.833440554224094
reffering,-10.076368856698231,-9.833440554224094
reformatage,-10.076368856698231,-9.833440554224094
refuse,-10.076368856698231,-9.833440554224094
refuser,-10.769516037258176,-8.447146193104203
refusé,-10.769516037258176,-9.140293373664148
regagné,-10.076368856698231,-9.833440554224094
regalportfolio,-10.769516037258176,-9.140293373664148
regarde,-8.20456667979664,-9.140293373664148
regardent,-9.670903748590067,-9.833440554224094
regarder,-7.437311527082972,-9.833440554224094
regardons,-10.076368856698231,-9.833440554224094
regardé,-9.383221676138286,-9.833440554224094
regardés,-10.076368856698231,-9.833440554224094
regret,-9.670903748590067,-9.833440554224094
reine,-10.076368856698231,-9.833440554224094
rejoignez,-10.769516037258176,-8.04168108499604
rejoindre,-8.466930944264131,-8.224002641789994
rejoint,-9.670903748590067,-9.833440554224094
rejoints,-10.769516037258176,-9.140293373664148
relation,-9.383221676138286,-9.833440554224094
relax,-10.076368856698231,-9.833440554224094
relever,-10.769516037258176,-9.140293373664148
relevé,-10.769516037258176,-7.636215976887874
relevés,-10.076368856698231,-9.833440554224094
reliant,-10.076368856698231,-9.833440554224094
relisez,-10.076368856698231,-9.833440554224094
reltnships,-10.076368856698231,-9.833440554224094
rem,-10.076368856698231,-9.833440554224094
remarque,-10.076368856698231,-9.833440554224094
remarqué,-10.076368856698231,-9.140293373664148
remboursement,-10.076368856698231,-9.833440554224094
rembourser,-10.076368856698231,-9.833440554224094
rembourserai,-10.076368856698231,-9.833440554224094
remboursés,-10.769516037258176,-8.04168108499604
remembr,-9.670903748590067,-9.833440554224094
remercie,-10.076368856698231,-9.833440554224094
remercier,-9.383221676138286,-9.833440554224094
remis,-10.076368856698231,-9.833440554224094
remplacement,-10.076368856698231,-9.833440554224094
remplacer,-9.670903748590067,-9.833440554224094
remplacée,-10.076368856698231,-9.833440554224094
rempli,-9.383221676138286,-9.833440554224094
remplir,-9.670903748590067,-9.833440554224094
remplis,-10.076368856698231,-9.833440554224094
remplissez,-10.769516037258176,-9.140293373664148
remplit,-9.670903748590067,-9.833440554224094
remporté,-10.769516037258176,-9.140293373664148
rencontre,-8.823605888202863,-9.140293373664148
rencontrent,-8.977756568030122,-9.833440554224094
rencontrer,-7.996927315018395,-9.140293373664148
rencontrerez,-10.076368856698231,-9.833440554224094
rencontrerons,-10.076368856698231,-9.833440554224094
rencontres,-10.769516037258176,-8.224002641789994
rencontrez,-9.670903748590067,-9.140293373664148
rencontrons,-9.383221676138286,-9.833440554224094
rencontré,-9.670903748590067,-9.833440554224094
rend,-8.977756568030122,-9.833440554224094
rendez,-8.061465836155966,-9.140293373664148
rendrai,-10.076368856698231,-9.833440554224094
rendre,-9.160078124824077,-9.833440554224094
rends,-8.823605888202863,-9.140293373664148
rendue,-10.076368856698231,-9.833440554224094
renouvellement,-10.769516037258176,-8.734828265555985
rental,-10.769516037258176,-9.140293373664148
rentrait,-10.076368856698231,-9.833440554224094
rentrant,-10.076368856698231,-9.833440554224094
rentre,-8.371620764459806,-9.833440554224094
rentrer,-8.130458707642918,-9.833440554224094
rentrera,-10.076368856698231,-9.833440554224094
rentrerai,-9.670903748590067,-9.833440554224094
rentreras,-10.076368856698231,-9.833440554224094
rentres,-9.383221676138286,-9.833440554224094
rentriez,-10.076368856698231,-9.833440554224094
rentré,-9.383221676138286,-9.833440554224094
rentrés,-9.670903748590067,-9.833440554224094
rents,-10.076368856698231,-9.833440554224094
renvoyez,-10.076368856698231,-9.833440554224094
renvoyé,-10.076368856698231,-9.833440554224094
repas,-9.383221676138286,-9.833440554224094
repassage,-10.076368856698231,-9.833440554224094
repent,-10.076368856698231,-9.833440554224094
reply,-10.076368856698231,-7.88753040516878
replys150,-10.769516037258176,-9.140293373664148
reporter,-10.076368856698231,-9.833440554224094
reporté,-10.076368856698231,-9.833440554224094
repos,-9.670903748590067,-9.833440554224094
reposer,-10.076368856698231,-9.833440554224094
reppurcussions,-10.076368856698231,-9.833440554224094
repris,-10.076368856698231,-9.833440554224094
représentant,-10.769516037258176,-8.224002641789994
republic,-10.076368856698231,-9.833440554224094
repère,-10.769516037258176,-9.140293373664148
requis,-10.076368856698231,-9.833440554224094
resoumettre,-10.769516037258176,-9.140293373664148
respect,-9.383221676138286,-9.833440554224094
respectez,-10.076368856698231,-9.833440554224094
respectful,-10.076368856698231,-9.833440554224094
respirateur,-10.076368856698231,-9.833440554224094
respire,-10.076368856698231,-9.833440554224094
respirons,-10.076368856698231,-9.833440554224094
responsabilité,-9.383221676138286,-9.833440554224094
responsabilités,-10.076368856698231,-9.833440554224094
ressemble,-10.076368856698231,-9.833440554224094
ressemblez,-10.769516037258176,-9.140293373664148
ressens,-9.670903748590067,-9.833440554224094
ressentais,-10.076368856698231,-9.833440554224094
ressentait,-10.076368856698231,-9.833440554224094
ressentent,-9.670903748590067,-9.833440554224094
ressentez,-10.076368856698231,-9.833440554224094
ressenti,-10.769516037258176,-9.140293373664148
ressortir,-10.076368856698231,-9.833440554224094
restait,-10.076368856698231,-9.833440554224094
restaurant,-10.076368856698231,-9.833440554224094
reste,-8.466930944264131,-9.833440554224094
restent,-9.160078124824077,-9.833440554224094
rester,-8.371620764459806,-9.833440554224094
restera,-10.076368856698231,-9.833440554224094
resterai,-10.076368856698231,-9.833440554224094
restes,-9.383221676138286,-9.833440554224094
restez,-10.076368856698231,-9.833440554224094
restons,-10.076368856698231,-9.833440554224094
restriction,-10.769516037258176,-9.140293373664148
retard,-8.061465836155966,-9.833440554224094
retardé,-10.076368856698231,-9.833440554224094
retirer,-10.076368856698231,-9.833440554224094
retour,-7.402220207271702,-8.04168108499604
retournant,-10.769516037258176,-9.140293373664148
retourne,-9.670903748590067,-9.833440554224094
retourner,-10.076368856698231,-9.833440554224094
retournez,-10.076368856698231,-9.833440554224094
retours,-9.383221676138286,-9.833440554224094
retraite,-10.076368856698231,-9.833440554224094
retrouve,-8.823605888202863,-9.833440554224094
retrouver,-8.977756568030122,-9.833440554224094
retrouverait,-10.076368856698231,-9.833440554224094
returne,-10.769516037258176,-9.140293373664148
reveal,-10.769516037258176,-8.734828265555985
revel,-10.769516037258176,-7.88753040516878
revendication,-10.769516037258176,-9.140293373664148
revenir,-10.076368856698231,-9.833440554224094
revenons,-10.076368856698231,-9.833440554224094
revenu,-9.383221676138286,-9.833440554224094
reviendra,-9.670903748590067,-9.833440554224094
reviendrai,-10.076368856698231,-9.833440554224094
reviens,-9.160078124824077,-9.833440554224094
revient,-9.670903748590067,-9.833440554224094
revoir,-10.076368856698231,-9.140293373664148
revus,-10.769516037258176,-8.224002641789994
reward,-10.769516037258176,-9.140293373664148
reçois,-9.670903748590067,-9.833440554224094
reçoit,-10.076368856698231,-9.833440554224094
reçu,-7.93630269320196,-7.88753040516878
reçus,-10.076368856698231,-9.833440554224094
rg21,-10.769516037258176,-9.140293373664148
rgds,-10.076368856698231,-9.140293373664148
rgent,-10.769516037258176,-9.140293373664148
riche,-10.076368856698231,-9.833440554224094
riches,-10.076368856698231,-9.833440554224094
ride,-10.076368856698231,-9.833440554224094
ridiculisé,-10.076368856698231,-9.833440554224094
rien,-7.1859970988020665,-8.734828265555985
riez,-10.076368856698231,-9.833440554224094
riley,-10.076368856698231,-9.833440554224094
ring,-10.076368856698231,-9.140293373664148
rings,-10.769516037258176,-9.140293373664148
ringtone,-10.769516037258176,-7.636215976887874
ringtoneking,-10.769516037258176,-8.734828265555985
ringtones,-10.769516037258176,-8.447146193104203
rirais,-10.076368856698231,-9.833440554224094
rire,-8.977756568030122,-9.140293373664148
ris,-10.076368856698231,-9.833440554224094
rise,-10.076368856698231,-9.833440554224094
rit,-10.076368856698231,-9.833440554224094
rite,-8.572291459921956,-9.833440554224094
rive,-10.076368856698231,-9.833440554224094
riz,-9.670903748590067,-9.833440554224094
rob,-10.076368856698231,-9.833440554224094
robe,-9.670903748590067,-9.833440554224094
roche,-10.076368856698231,-9.833440554224094
rocher,-9.670903748590067,-9.833440554224094
rocks,-10.076368856698231,-9.833440554224094
rodger,-10.769516037258176,-9.140293373664148
roger,-9.670903748590067,-9.833440554224094
roi,-9.670903748590067,-9.140293373664148
romantic,-10.076368856698231,-9.833440554224094
romantique,-10.076368856698231,-9.140293373664148
rondelle,-10.076368856698231,-9.833440554224094
rose,-9.160078124824077,-9.833440554224094
roses,-10.769516037258176,-9.140293373664148
rouge,-8.69007449557834,-9.833440554224094
rouleau,-10.076368856698231,-9.833440554224094
rounder,-10.076368856698231,-9.833440554224094
rounds,-9.670903748590067,-9.833440554224094
route,-8.572291459921956,-9.833440554224094
routes,-9.383221676138286,-9.833440554224094
row,-10.769516037258176,-7.636215976887874
rowdy,-10.076368856698231,-9.833440554224094
royaume,-10.769516037258176,-7.435545281425723
royez,-10.076368856698231,-9.833440554224094
rp176781,-10.769516037258176,-9.140293373664148
rpl,-10.769516037258176,-9.140293373664148
rply,-9.383221676138286,-8.224002641789994
rr,-10.076368856698231,-9.833440554224094
rs,-8.130458707642918,-9.833440554224094
rstm,-10.769516037258176,-8.734828265555985
rt,-10.769516037258176,-9.140293373664148
rtf,-10.769516037258176,-9.140293373664148
rtm,-10.076368856698231,-9.833440554224094
ru,-9.383221676138286,-9.833440554224094
rudi,-10.076368856698231,-9.833440554224094
rue,-8.977756568030122,-9.833440554224094
ruine,-10.076368856698231,-9.833440554224094
ruiner,-10.076368856698231,-9.833440554224094
ruisseaux,-10.076368856698231,-9.833440554224094
rum,-10.076368856698231,-9.833440554224094
rumeurs,-9.670903748590067,-9.833440554224094
run,-10.076368856698231,-9.833440554224094
rupaul,-10.076368856698231,-9.833440554224094
ruthful,-10.076368856698231,-9.833440554224094
rv,-10.076368856698231,-9.833440554224094
rvx,-10.076368856698231,-9.833440554224094
rwm,-10.769516037258176,-9.140293373664148
ryan,-9.670903748590067,-9.833440554224094
ryder,-10.076368856698231,-9.833440554224094
râle,-10.076368856698231,-9.833440554224094
règle,-9.670903748590067,-9.833440554224094
règles,-10.076368856698231,-9.833440554224094
réagir,-10.076368856698231,-9.833440554224094
réalisateur,-10.076368856698231,-9.833440554224094
réalise,-9.670903748590067,-9.833440554224094
réalisent,-9.670903748590067,-9.833440554224094
réaliser,-9.670903748590067,-9.833440554224094
réaliserai,-10.076368856698231,-9.833440554224094
réalisé,-9.670903748590067,-9.833440554224094
réalisée,-10.076368856698231,-9.833440554224094
réalité,-10.076368856698231,-9.140293373664148
réapprovisionner,-10.076368856698231,-9.833440554224094
réarrangez,-10.076368856698231,-9.833440554224094
récemment,-10.076368856698231,-9.140293373664148
récent,-10.769516037258176,-8.224002641789994
réception,-9.670903748590067,-8.734828265555985
récession,-10.076368856698231,-9.833440554224094
réchauffer,-10.076368856698231,-9.833440554224094
réclamation,-10.769516037258176,-6.614564729355893
réclamations,-10.769516037258176,-8.734828265555985
réclamer,-10.769516037258176,-6.466144724237619
réclamez,-10.769516037258176,-8.04168108499604
récompense,-10.076368856698231,-8.04168108499604
récompensé,-10.769516037258176,-7.636215976887874
récupération,-10.076368856698231,-9.833440554224094
récupérer,-8.977756568030122,-8.224002641789994
réduction,-10.076368856698231,-7.636215976887874
réduire,-10.076368856698231,-9.833440554224094
réel,-9.670903748590067,-8.734828265555985
réellement,-10.076368856698231,-9.833440554224094
réelles,-10.769516037258176,-9.140293373664148
réessayer,-10.076368856698231,-9.833440554224094
réflexion,-10.076368856698231,-9.833440554224094
réfléchir,-10.076368856698231,-9.833440554224094
réfléchissez,-10.076368856698231,-9.833440554224094
réfère,-10.076368856698231,-9.833440554224094
référence,-9.383221676138286,-8.224002641789994
références,-10.076368856698231,-9.833440554224094
régime,-9.670903748590067,-9.833440554224094
région,-10.769516037258176,-8.224002641789994
régler,-9.670903748590067,-9.833440554224094
réglé,-9.670903748590067,-9.833440554224094
régulièrement,-10.076368856698231,-9.833440554224094
réparation,-9.670903748590067,-9.833440554224094
réparer,-9.160078124824077,-9.833440554224094
réparé,-9.383221676138286,-9.833440554224094
répertorié,-10.076368856698231,-9.833440554224094
répond,-8.977756568030122,-9.833440554224094
répondant,-10.769516037258176,-7.88753040516878
répondez,-8.977756568030122,-8.04168108499604
répondre,-8.130458707642918,-6.307080029607932
réponds,-9.160078124824077,-9.833440554224094
répondu,-9.160078124824077,-9.140293373664148
réponse,-8.061465836155966,-6.432243172561938
réponser,-10.769516037258176,-9.140293373664148
réponses,-9.670903748590067,-9.140293373664148
réseau,-9.383221676138286,-7.194383224608835
réservation,-10.076368856698231,-9.833440554224094
réserver,-8.977756568030122,-8.734828265555985
réserves,-10.076368856698231,-9.833440554224094
réservez,-10.769516037258176,-9.140293373664148
réservoir,-10.076368856698231,-9.833440554224094
réservé,-8.823605888202863,-9.833440554224094
réservée,-10.076368856698231,-9.833440554224094
réservés,-10.076368856698231,-9.833440554224094
résidence,-10.076368856698231,-9.833440554224094
résolu,-9.670903748590067,-9.833440554224094
résolue,-10.076368856698231,-9.833440554224094
résoudre,-10.076368856698231,-9.833440554224094
résultat,-9.160078124824077,-9.833440554224094
résultats,-10.076368856698231,-9.140293373664148
résumé,-10.076368856698231,-9.833440554224094
réunion,-8.284609387470177,-9.833440554224094
réunir,-10.076368856698231,-9.833440554224094
réunissons,-10.076368856698231,-9.833440554224094
réussie,-9.670903748590067,-9.833440554224094
réveillais,-10.076368856698231,-9.833440554224094
réveille,-8.284609387470177,-9.833440554224094
réveiller,-9.160078124824077,-9.833440554224094
réveillerai,-10.076368856698231,-9.833440554224094
réveillerais,-10.076368856698231,-9.833440554224094
réveillez,-9.383221676138286,-9.833440554224094
réveillé,-8.823605888202863,-9.833440554224094
réveillée,-9.383221676138286,-9.833440554224094
révision,-10.076368856698231,-9.833440554224094
révélant,-10.076368856698231,-9.833440554224094
révélé,-10.769516037258176,-8.734828265555985
rêve,-8.823605888202863,-9.140293373664148
rêver,-10.076368856698231,-9.833440554224094
rêves,-8.371620764459806,-9.833440554224094
rôle,-8.977756568030122,-9.833440554224094
rôti,-10.076368856698231,-9.833440554224094
s3xy,-10.769516037258176,-9.140293373664148
sa,-7.3683186555960205,-9.833440554224094
sabarish,-10.076368856698231,-9.833440554224094
sac,-8.371620764459806,-9.833440554224094
sachant,-10.076368856698231,-9.833440554224094
sache,-9.670903748590067,-9.833440554224094
sachent,-10.076368856698231,-9.833440554224094
saches,-10.076368856698231,-9.833440554224094
sachez,-9.670903748590067,-9.833440554224094
sachiez,-10.076368856698231,-9.833440554224094
sachin,-9.383221676138286,-9.833440554224094
sacrifice,-9.670903748590067,-9.833440554224094
sacs,-9.670903748590067,-9.833440554224094
sae,-10.769516037258176,-7.0002272101678775
saeed,-10.076368856698231,-9.833440554224094
sage,-9.670903748590067,-9.833440554224094
sagesse,-10.076368856698231,-9.833440554224094
saint,-9.670903748590067,-9.833440554224094
sais,-6.626381310866644,-9.140293373664148
saisir,-10.076368856698231,-9.833440554224094
saison,-9.383221676138286,-9.140293373664148
sait,-8.371620764459806,-9.833440554224094
saké,-10.076368856698231,-9.833440554224094
salade,-10.076368856698231,-9.833440554224094
salaire,-10.076368856698231,-9.833440554224094
salam,-9.670903748590067,-9.833440554224094
salary,-10.076368856698231,-9.833440554224094
sale,-10.076368856698231,-9.140293373664148
saleté,-10.076368856698231,-9.833440554224094
sall,-10.076368856698231,-9.833440554224094
salle,-9.670903748590067,-9.833440554224094
salons,-10.769516037258176,-9.140293373664148
salope,-9.670903748590067,-9.833440554224094
salue,-10.076368856698231,-9.833440554224094
saluer,-10.076368856698231,-9.833440554224094
salut,-7.3683186555960205,-9.140293373664148
salutations,-9.383221676138286,-9.833440554224094
sam,-10.769516037258176,-9.140293373664148
samachara,-10.076368856698231,-9.833440554224094
sambar,-10.076368856698231,-9.833440554224094
samedi,-8.69007449557834,-8.447146193104203
samus,-10.076368856698231,-9.833440554224094
sandiago,-10.076368856698231,-9.833440554224094
sang,-8.572291459921956,-9.833440554224094
sankatmochan,-10.076368856698231,-9.833440554224094
sankranti,-10.076368856698231,-9.833440554224094
sans,-7.634021821329027,-8.447146193104203
santa,-10.769516037258176,-8.224002641789994
santacalling,-10.769516037258176,-9.140293373664148
santé,-9.670903748590067,-9.833440554224094
sao,-10.076368856698231,-9.833440554224094
sapna,-10.076368856698231,-9.833440554224094
sar,-10.076368856698231,-9.833440554224094
sara,-10.769516037258176,-9.140293373664148
sarasota,-9.670903748590067,-9.833440554224094
sarcasme,-9.670903748590067,-9.833440554224094
sarcastique,-10.076368856698231,-9.833440554224094
sary,-9.670903748590067,-9.833440554224094
sat,-8.20456667979664,-9.833440554224094
satisfaire,-10.769516037258176,-9.140293373664148
satisfait,-9.670903748590067,-9.833440554224094
sauce,-10.076368856698231,-9.833440554224094
sauf,-8.977756568030122,-9.833440554224094
saumon,-10.076368856698231,-9.833440554224094
sauter,-9.670903748590067,-9.833440554224094
sauver,-9.670903748590067,-9.833440554224094
sauvé,-9.383221676138286,-9.833440554224094
savaient,-10.076368856698231,-9.833440554224094
savais,-9.670903748590067,-9.833440554224094
savait,-10.076368856698231,-9.833440554224094
savamob,-10.769516037258176,-7.194383224608835
savent,-8.823605888202863,-9.833440554224094
saveur,-10.076368856698231,-9.833440554224094
savez,-7.996927315018395,-7.88753040516878
savoir,-7.591462206910231,-8.04168108499604
savons,-10.076368856698231,-9.833440554224094
saw,-10.076368856698231,-9.833440554224094
say,-9.670903748590067,-9.833440554224094
sayin,-10.076368856698231,-9.833440554224094
scalpa,-10.076368856698231,-9.833440554224094
scandaleux,-10.076368856698231,-9.833440554224094
scarcasim,-10.076368856698231,-9.833440554224094
scared,-10.076368856698231,-9.833440554224094
sch,-8.284609387470177,-9.833440554224094
schilling,-10.076368856698231,-9.833440554224094
science,-10.076368856698231,-9.833440554224094
scolaire,-10.076368856698231,-9.833440554224094
scotch,-10.076368856698231,-9.833440554224094
scotland,-10.769516037258176,-9.140293373664148
scotsman,-10.769516037258176,-8.734828265555985
scouse,-10.076368856698231,-9.833440554224094
sculpture,-10.076368856698231,-9.833440554224094
scène,-10.076368856698231,-9.833440554224094
scénario,-10.076368856698231,-9.833440554224094
sd,-10.076368856698231,-9.833440554224094
se,-6.0599858359458425,-7.268491196762557
search,-10.769516037258176,-9.140293373664148
sec,-9.670903748590067,-9.833440554224094
second,-10.076368856698231,-9.833440554224094
secondaires,-10.076368856698231,-9.833440554224094
seconde,-8.69007449557834,-9.833440554224094
secondes,-9.670903748590067,-8.734828265555985
secousse,-10.076368856698231,-9.833440554224094
secret,-9.670903748590067,-7.7539990125442575
secrets,-10.076368856698231,-9.833440554224094
secrètement,-10.769516037258176,-8.734828265555985
secrétaire,-10.076368856698231,-9.833440554224094
section,-10.076368856698231,-9.833440554224094
sed,-10.769516037258176,-9.140293373664148
see,-10.076368856698231,-9.833440554224094
seelingood,-10.076368856698231,-9.833440554224094
seemed,-10.076368856698231,-9.833440554224094
seh,-10.076368856698231,-9.833440554224094
sehwag,-10.076368856698231,-9.833440554224094
seigneur,-10.769516037258176,-9.140293373664148
seins,-10.076368856698231,-9.833440554224094
sel,-10.076368856698231,-9.833440554224094
selected,-10.769516037258176,-9.140293373664148
sell,-10.076368856698231,-9.833440554224094
selon,-10.076368856698231,-9.140293373664148
sem,-9.670903748590067,-9.833440554224094
semaine,-7.131929877531791,-6.169878908094447
semaines,-9.383221676138286,-8.224002641789994
semble,-8.823605888202863,-9.833440554224094
semblent,-10.076368856698231,-9.833440554224094
semestre,-8.823605888202863,-9.833440554224094
sen,-9.383221676138286,-9.833440554224094
send,-10.769516037258176,-9.140293373664148
senor,-10.076368856698231,-9.833440554224094
sens,-7.879144279362012,-9.833440554224094
sensation,-9.670903748590067,-9.833440554224094
sensibilisation,-10.076368856698231,-9.833440554224094
sensibles,-9.670903748590067,-9.833440554224094
sent,-8.466930944264131,-9.833440554224094
sentais,-8.977756568030122,-9.833440554224094
sentent,-10.076368856698231,-9.140293373664148
sentez,-9.383221676138286,-9.833440554224094
senthile,-10.076368856698231,-9.833440554224094
senti,-9.670903748590067,-9.833440554224094
sentie,-10.076368856698231,-9.833440554224094
sentiment,-9.160078124824077,-9.833440554224094
sentir,-8.20456667979664,-9.833440554224094
sentira,-10.076368856698231,-9.833440554224094
sentirai,-10.076368856698231,-9.833440554224094
sentiriez,-10.076368856698231,-9.833440554224094
sept,-9.670903748590067,-8.734828265555985
septembre,-10.076368856698231,-9.833440554224094
sera,-7.402220207271702,-7.060851831984312
serai,-7.67847358389986,-9.833440554224094
serais,-9.160078124824077,-9.833440554224094
serait,-8.130458707642918,-9.833440554224094
seras,-8.284609387470177,-9.833440554224094
serez,-10.769516037258176,-8.734828265555985
serons,-9.670903748590067,-9.833440554224094
seront,-9.383221676138286,-9.140293373664148
serpent,-9.670903748590067,-9.833440554224094
serré,-10.076368856698231,-9.833440554224094
serrée,-10.076368856698231,-9.833440554224094
sert,-9.670903748590067,-9.833440554224094
serveur,-10.076368856698231,-9.833440554224094
servez,-10.076368856698231,-9.833440554224094
servi,-10.076368856698231,-9.833440554224094
service,-9.160078124824077,-6.501236044048889
services,-10.769516037258176,-7.7539990125442575
servs,-10.769516037258176,-9.140293373664148
ses,-7.93630269320196,-9.833440554224094
seul,-8.572291459921956,-8.447146193104203
seule,-8.284609387470177,-9.833440554224094
seulement,-6.726464769423626,-5.9016149214997675
seules,-10.076368856698231,-9.833440554224094
seuls,-9.670903748590067,-9.833440554224094
sex,-10.076368856698231,-8.224002641789994
sexe,-10.769516037258176,-9.140293373664148
sextextuk,-10.769516037258176,-9.140293373664148
sexy,-8.371620764459806,-7.348533904436094
sez,-10.076368856698231,-9.833440554224094
sha,-9.670903748590067,-9.833440554224094
shahjahan,-9.670903748590067,-9.833440554224094
shakespeare,-10.076368856698231,-9.833440554224094
shampoin,-10.076368856698231,-9.833440554224094
shangela,-10.076368856698231,-9.833440554224094
shanghai,-10.076368856698231,-9.833440554224094
shanil,-10.076368856698231,-9.833440554224094
shd,-9.670903748590067,-9.833440554224094
sherawat,-10.076368856698231,-9.833440554224094
shesil,-9.670903748590067,-9.833440554224094
shexy,-10.076368856698231,-9.833440554224094
shifad,-10.076368856698231,-9.833440554224094
shijas,-9.670903748590067,-9.833440554224094
shijutta,-10.076368856698231,-9.833440554224094
shinco,-10.769516037258176,-9.140293373664148
shindig,-10.076368856698231,-9.833440554224094
shirt,-10.076368856698231,-9.833440554224094
shirts,-10.076368856698231,-9.833440554224094
shit,-10.769516037258176,-9.140293373664148
shitinnit,-10.076368856698231,-9.833440554224094
shivratri,-10.076368856698231,-9.833440554224094
shld,-10.076368856698231,-9.833440554224094
shock,-10.769516037258176,-9.140293373664148
shop,-10.076368856698231,-8.224002641789994
shopping,-8.823605888202863,-8.734828265555985
shoranur,-10.076368856698231,-9.833440554224094
shortcode,-10.769516037258176,-9.140293373664148
shot,-10.076368856698231,-9.833440554224094
shoul,-10.076368856698231,-9.833440554224094
shove,-10.076368856698231,-9.833440554224094
show,-10.769516037258176,-9.140293373664148
shracomorsglsuplt,-10.769516037258176,-9.140293373664148
shsex,-10.769516037258176,-9.140293373664148
shy,-10.076368856698231,-9.833440554224094
si,-5.204995629935483,-6.575344016202612
sian,-10.076368856698231,-9.833440554224094
sib,-9.670903748590067,-9.833440554224094
sic,-10.769516037258176,-9.140293373664148
sieste,-9.670903748590067,-9.833440554224094
sighs,-10.076368856698231,-9.833440554224094
signal,-10.076368856698231,-9.833440554224094
signalerai,-10.076368856698231,-9.833440554224094
signe,-9.160078124824077,-9.140293373664148
signer,-10.076368856698231,-9.833440554224094
signet,-10.769516037258176,-9.140293373664148
signification,-10.076368856698231,-9.833440554224094
signifie,-8.371620764459806,-9.833440554224094
siguviri,-10.076368856698231,-9.833440554224094
silence,-9.670903748590067,-9.833440554224094
silencieuse,-10.076368856698231,-9.833440554224094
silencieusement,-10.076368856698231,-9.833440554224094
silencieux,-9.670903748590067,-9.833440554224094
silent,-9.160078124824077,-9.833440554224094
sim,-9.383221676138286,-8.734828265555985
simeyour,-10.076368856698231,-9.833440554224094
simonwatson5120,-10.769516037258176,-9.140293373664148
simple,-8.130458707642918,-9.833440554224094
simpsons,-10.769516037258176,-9.140293373664148
simuler,-10.076368856698231,-9.833440554224094
sinco,-10.076368856698231,-9.833440554224094
singe,-10.076368856698231,-9.833440554224094
singes,-10.076368856698231,-9.833440554224094
single,-10.769516037258176,-9.140293373664148
sinon,-8.977756568030122,-9.833440554224094
sipix,-10.769516037258176,-8.04168108499604
sips,-10.076368856698231,-9.833440554224094
sir,-10.769516037258176,-9.140293373664148
sis,-10.076368856698231,-9.833440554224094
site,-8.572291459921956,-8.224002641789994
sitll,-10.076368856698231,-9.833440554224094
sittin,-10.076368856698231,-9.833440554224094
situation,-9.383221676138286,-9.833440554224094
situations,-10.076368856698231,-9.833440554224094
siva,-10.076368856698231,-9.833440554224094
six,-10.076368856698231,-8.734828265555985
siège,-9.383221676138286,-9.833440554224094
sk3,-10.769516037258176,-8.734828265555985
sk38xh,-10.769516037258176,-8.04168108499604
skateboard,-10.076368856698231,-9.833440554224094
skilgme,-10.769516037258176,-9.140293373664148
skillgame,-10.769516037258176,-8.734828265555985
skint,-10.076368856698231,-9.833440554224094
skip,-10.076368856698231,-9.833440554224094
sky,-10.769516037258176,-8.734828265555985
skype,-9.383221676138286,-9.833440554224094
slaaaave,-10.076368856698231,-9.833440554224094
slap,-9.670903748590067,-9.833440554224094
sleep,-10.076368856698231,-9.833440554224094
sleepingwith,-10.769516037258176,-9.140293373664148
sleepwell,-9.670903748590067,-9.833440554224094
slept,-10.076368856698231,-9.833440554224094
slob,-10.076368856698231,-9.833440554224094
slp,-9.670903748590067,-9.833440554224094
smacks,-10.076368856698231,-9.833440554224094
